,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,book_names,recomendation
361,"frozenset({'The Blacklist', 'Berlin Station'})",frozenset({'Family Guy'}),0.2857142857142857,0.4523809523809524,0.21428571428571427,0.75,1.6578947368421053,0.08503401360544216,2.1904761904761907,0.5555555555555555,"['The Blacklist', 'Berlin Station']",['Family Guy']
362,"frozenset({'Family Guy', 'Berlin Station'})",frozenset({'The Blacklist'}),0.2619047619047619,0.6428571428571429,0.21428571428571427,0.8181818181818181,1.2727272727272725,0.04591836734693874,1.9642857142857133,0.2903225806451611,"['Family Guy', 'Berlin Station']",['The Blacklist']
363,frozenset({'The Blacklist'}),"frozenset({'Family Guy', 'Berlin Station'})",0.6428571428571429,0.2619047619047619,0.21428571428571427,0.3333333333333333,1.2727272727272725,0.04591836734693874,1.107142857142857,0.5999999999999996,['The Blacklist'],"['Family Guy', 'Berlin Station']"
364,frozenset({'Family Guy'}),"frozenset({'The Blacklist', 'Berlin Station'})",0.4523809523809524,0.2857142857142857,0.21428571428571427,0.47368421052631576,1.6578947368421053,0.08503401360544216,1.357142857142857,0.7246376811594201,['Family Guy'],"['The Blacklist', 'Berlin Station']"
343,"frozenset({'The Blacklist', 'Deception'})",frozenset({'Ozark'}),0.2857142857142857,0.7380952380952381,0.21428571428571427,0.75,1.0161290322580645,0.003401360544217663,1.0476190476190474,0.022222222222222063,"['The Blacklist', 'Deception']",['Ozark']
342,"frozenset({'The Blacklist', 'Ozark'})",frozenset({'Deception'}),0.5,0.47619047619047616,0.21428571428571427,0.42857142857142855,0.9,-0.023809523809523808,0.9166666666666667,-0.18181818181818185,"['The Blacklist', 'Ozark']",['Deception']
341,frozenset({'Demon Slayer'}),"frozenset({'The Blacklist', 'Ozark'})",0.47619047619047616,0.5,0.21428571428571427,0.45,0.9,-0.023809523809523808,0.9090909090909091,-0.17500000000000002,['Demon Slayer'],"['The Blacklist', 'Ozark']"
328,frozenset({'The Blacklist'}),"frozenset({'Mr. Robot', 'Family Guy'})",0.6428571428571429,0.2619047619047619,0.21428571428571427,0.3333333333333333,1.2727272727272725,0.04591836734693874,1.107142857142857,0.5999999999999996,['The Blacklist'],"['Mr. Robot', 'Family Guy']"
319,"frozenset({'The Wire', 'The Mentalist'})",frozenset({'Ozark'}),0.2857142857142857,0.7380952380952381,0.21428571428571427,0.75,1.0161290322580645,0.003401360544217663,1.0476190476190474,0.022222222222222063,"['The Wire', 'The Mentalist']",['Ozark']
320,"frozenset({'Ozark', 'The Mentalist'})",frozenset({'The Wire'}),0.30952380952380953,0.35714285714285715,0.21428571428571427,0.6923076923076923,1.9384615384615385,0.10374149659863943,2.089285714285714,0.7011494252873561,"['Ozark', 'The Mentalist']",['The Wire']
321,frozenset({'The Wire'}),"frozenset({'Ozark', 'The Mentalist'})",0.35714285714285715,0.30952380952380953,0.21428571428571427,0.6,1.9384615384615382,0.10374149659863943,1.726190476190476,0.7530864197530863,['The Wire'],"['Ozark', 'The Mentalist']"
322,frozenset({'Ozark'}),"frozenset({'The Wire', 'The Mentalist'})",0.7380952380952381,0.2857142857142857,0.21428571428571427,0.29032258064516125,1.0161290322580645,0.003401360544217663,1.0064935064935066,0.06060606060606019,['Ozark'],"['The Wire', 'The Mentalist']"
323,frozenset({'The Mentalist'}),"frozenset({'The Wire', 'Ozark'})",0.42857142857142855,0.2619047619047619,0.21428571428571427,0.5,1.909090909090909,0.1020408163265306,1.4761904761904763,0.8333333333333334,['The Mentalist'],"['The Wire', 'Ozark']"
324,"frozenset({'Mr. Robot', 'The Blacklist'})",frozenset({'Family Guy'}),0.3333333333333333,0.4523809523809524,0.21428571428571427,0.6428571428571429,1.4210526315789476,0.06349206349206349,1.5333333333333337,0.44444444444444436,"['Mr. Robot', 'The Blacklist']",['Family Guy']
325,"frozenset({'Mr. Robot', 'Family Guy'})",frozenset({'The Blacklist'}),0.2619047619047619,0.6428571428571429,0.21428571428571427,0.8181818181818181,1.2727272727272725,0.04591836734693874,1.9642857142857133,0.2903225806451611,"['Mr. Robot', 'Family Guy']",['The Blacklist']
326,"frozenset({'The Blacklist', 'Family Guy'})",frozenset({'Mr. Robot'}),0.3333333333333333,0.5,0.21428571428571427,0.6428571428571429,1.2857142857142858,0.047619047619047616,1.4000000000000001,0.33333333333333326,"['The Blacklist', 'Family Guy']",['Mr. Robot']
327,frozenset({'Mr. Robot'}),"frozenset({'The Blacklist', 'Family Guy'})",0.5,0.3333333333333333,0.21428571428571427,0.42857142857142855,1.2857142857142858,0.047619047619047616,1.166666666666667,0.4444444444444444,['Mr. Robot'],"['The Blacklist', 'Family Guy']"
329,frozenset({'Family Guy'}),"frozenset({'Mr. Robot', 'The Blacklist'})",0.4523809523809524,0.3333333333333333,0.21428571428571427,0.47368421052631576,1.4210526315789473,0.06349206349206349,1.2666666666666666,0.5410628019323671,['Family Guy'],"['Mr. Robot', 'The Blacklist']"
340,frozenset({'Ozark'}),"frozenset({'The Blacklist', 'Demon Slayer'})",0.7380952380952381,0.3333333333333333,0.21428571428571427,0.29032258064516125,0.8709677419354838,-0.03174603174603177,0.9393939393939394,-0.3612903225806454,['Ozark'],"['The Blacklist', 'Demon Slayer']"
330,"frozenset({'The Blacklist', 'Demon Slayer'})",frozenset({'Shadow and Bone'}),0.3333333333333333,0.47619047619047616,0.21428571428571427,0.6428571428571429,1.35,0.05555555555555555,1.466666666666667,0.38888888888888884,"['The Blacklist', 'Demon Slayer']",['Shadow and Bone']
331,"frozenset({'The Blacklist', 'Shadow and Bone'})",frozenset({'Demon Slayer'}),0.3333333333333333,0.47619047619047616,0.21428571428571427,0.6428571428571429,1.35,0.05555555555555555,1.466666666666667,0.38888888888888884,"['The Blacklist', 'Shadow and Bone']",['Demon Slayer']
332,"frozenset({'Demon Slayer', 'Shadow and Bone'})",frozenset({'The Blacklist'}),0.23809523809523808,0.6428571428571429,0.21428571428571427,0.9,1.4,0.06122448979591835,3.5714285714285716,0.37499999999999994,"['Demon Slayer', 'Shadow and Bone']",['The Blacklist']
333,frozenset({'The Blacklist'}),"frozenset({'Demon Slayer', 'Shadow and Bone'})",0.6428571428571429,0.23809523809523808,0.21428571428571427,0.3333333333333333,1.4,0.06122448979591835,1.1428571428571426,0.7999999999999999,['The Blacklist'],"['Demon Slayer', 'Shadow and Bone']"
334,frozenset({'Demon Slayer'}),"frozenset({'The Blacklist', 'Shadow and Bone'})",0.47619047619047616,0.3333333333333333,0.21428571428571427,0.45,1.35,0.05555555555555555,1.2121212121212122,0.4949494949494949,['Demon Slayer'],"['The Blacklist', 'Shadow and Bone']"
335,frozenset({'Shadow and Bone'}),"frozenset({'The Blacklist', 'Demon Slayer'})",0.47619047619047616,0.3333333333333333,0.21428571428571427,0.45,1.35,0.05555555555555555,1.2121212121212122,0.4949494949494949,['Shadow and Bone'],"['The Blacklist', 'Demon Slayer']"
337,"frozenset({'The Blacklist', 'Demon Slayer'})",frozenset({'Ozark'}),0.3333333333333333,0.7380952380952381,0.21428571428571427,0.6428571428571429,0.8709677419354839,-0.03174603174603177,0.7333333333333333,-0.181818181818182,"['The Blacklist', 'Demon Slayer']",['Ozark']
338,"frozenset({'Demon Slayer', 'Ozark'})",frozenset({'The Blacklist'}),0.2857142857142857,0.6428571428571429,0.21428571428571427,0.75,1.1666666666666665,0.030612244897959162,1.4285714285714284,0.19999999999999984,"['Demon Slayer', 'Ozark']",['The Blacklist']
339,frozenset({'The Blacklist'}),"frozenset({'Demon Slayer', 'Ozark'})",0.6428571428571429,0.2857142857142857,0.21428571428571427,0.3333333333333333,1.1666666666666667,0.030612244897959162,1.0714285714285714,0.3999999999999998,['The Blacklist'],"['Demon Slayer', 'Ozark']"
463,frozenset({'Deception'}),frozenset({'Mr. Robot'}),0.47619047619047616,0.5,0.21428571428571427,0.45,0.9,-0.023809523809523808,0.9090909090909091,-0.17500000000000002,['Deception'],['Mr. Robot']
